,symbol,timestamp,type,strike_price,expiration,bid_price,bid_amount,ask_price,ask_amount,mark_price,mark_iv,underlying_price,delta,theta,datetime,expiration_datetime,days_to_expiration
20161,ETH-24APR20-220-P,1583020900044000,put,220.0,1587715200000000,0.1185,258.0,0.1345,258.0,0.126368,87.58,223.11,-0.41663999999999995,-0.27071,2020-03-01 00:01:40.044,2020-04-24 08:00:00,54 days 07:58:19.956000
20183,ETH-24APR20-200-P,1583020900044000,put,200.0,1587715200000000,0.0755,276.0,0.08900000000000001,426.0,0.08229199999999999,87.83,223.11,-0.31131,-0.2459,2020-03-01 00:01:40.044,2020-04-24 08:00:00,54 days 07:58:19.956000
20379,ETH-24APR20-300-C,1583020901051000,call,300.0,1587715200000000,0.0435,282.0,0.0545,282.0,0.049374,94.6,223.11,0.26471999999999996,-0.24531999999999998,2020-03-01 00:01:41.051,2020-04-24 08:00:00,54 days 07:58:18.949000
20388,ETH-24APR20-260-C,1583020901051000,call,260.0,1587715200000000,0.0755,268.0,0.0875,268.0,0.08229600000000001,91.11,223.11,0.39762,-0.27841,2020-03-01 00:01:41.051,2020-04-24 08:00:00,54 days 07:58:18.949000
20415,ETH-24APR20-280-C,1583020901051000,call,280.0,1587715200000000,0.0575,276.0,0.068,426.0,0.062932,92.47,223.11,0.32338,-0.26309,2020-03-01 00:01:41.051,2020-04-24 08:00:00,54 days 07:58:18.949000
20803,ETH-24APR20-240-C,1583020903065000,call,240.0,1587715200000000,0.1,259.0,0.113,409.0,0.10613900000000001,88.57,223.12,0.48305,-0.27967,2020-03-01 00:01:43.065,2020-04-24 08:00:00,54 days 07:58:16.935000
21022,ETH-24APR20-220-P,1583020905079000,put,220.0,1587715200000000,0.1185,258.0,0.1345,258.0,0.126533,87.71,223.12,-0.4165,-0.27111,2020-03-01 00:01:45.079,2020-04-24 08:00:00,54 days 07:58:14.921000
21024,ETH-24APR20-200-P,1583020905080000,put,200.0,1587715200000000,0.0755,276.0,0.08900000000000001,426.0,0.082412,87.93,223.12,-0.31131,-0.24620999999999998,2020-03-01 00:01:45.080,2020-04-24 08:00:00,54 days 07:58:14.920000
21201,ETH-24APR20-280-C,1583020906086000,call,280.0,1587715200000000,0.0575,276.0,0.068,426.0,0.062847,92.39,223.12,0.32321,-0.26284,2020-03-01 00:01:46.086,2020-04-24 08:00:00,54 days 07:58:13.914000
21280,ETH-24APR20-260-C,1583020906086000,call,260.0,1587715200000000,0.0755,268.0,0.0875,268.0,0.082183,91.03,223.12,0.39746,-0.27813000000000004,2020-03-01 00:01:46.086,2020-04-24 08:00:00,54 days 07:58:13.914000
21305,ETH-24APR20-300-C,1583020906086000,call,300.0,1587715200000000,0.0435,282.0,0.0545,282.0,0.049299,94.53,223.12,0.26453000000000004,-0.24506,2020-03-01 00:01:46.086,2020-04-24 08:00:00,54 days 07:58:13.914000
21503,ETH-24APR20-240-C,1583020908100000,call,240.0,1587715200000000,0.1,259.0,0.113,409.0,0.10616800000000001,88.63,223.09,0.48296000000000006,-0.27981,2020-03-01 00:01:48.100,2020-04-24 08:00:00,54 days 07:58:11.900000
21721,ETH-24APR20-220-P,1583020910115000,put,220.0,1587715200000000,0.1185,258.0,0.1345,258.0,0.126581,87.52,222.99,-0.41728999999999994,-0.27049,2020-03-01 00:01:50.115,2020-04-24 08:00:00,54 days 07:58:09.885000
21738,ETH-24APR20-200-P,1583020910115000,put,200.0,1587715200000000,0.0755,276.0,0.08900000000000001,426.0,0.082445,87.78,222.99,-0.31185,-0.24583000000000002,2020-03-01 00:01:50.115,2020-04-24 08:00:00,54 days 07:58:09.885000
22101,ETH-24APR20-300-C,1583020911121000,call,300.0,1587715200000000,0.0435,282.0,0.0545,282.0,0.049262,94.6,222.99,0.26425,-0.24497,2020-03-01 00:01:51.121,2020-04-24 08:00:00,54 days 07:58:08.879000
22098,ETH-24APR20-260-C,1583020911121000,call,260.0,1587715200000000,0.0755,268.0,0.0875,268.0,0.082123,91.11,222.99,0.39702,-0.27814,2020-03-01 00:01:51.121,2020-04-24 08:00:00,54 days 07:58:08.879000
22088,ETH-24APR20-280-C,1583020911121000,call,280.0,1587715200000000,0.0575,276.0,0.068,426.0,0.062815,92.48,222.99,0.32289,-0.26283,2020-03-01 00:01:51.121,2020-04-24 08:00:00,54 days 07:58:08.879000
22289,ETH-24APR20-240-C,1583020913137000,call,240.0,1587715200000000,0.1,259.0,0.113,409.0,0.10611400000000001,88.7,222.99,0.48257,-0.2799,2020-03-01 00:01:53.137,2020-04-24 08:00:00,54 days 07:58:06.863000
22584,ETH-24APR20-200-P,1583020915149000,put,200.0,1587715200000000,0.0755,276.0,0.08900000000000001,426.0,0.082612,87.91,222.99,-0.31190999999999997,-0.24620999999999998,2020-03-01 00:01:55.149,2020-04-24 08:00:00,54 days 07:58:04.851000
22611,ETH-24APR20-220-P,1583020915150000,put,220.0,1587715200000000,0.1185,258.0,0.1345,258.0,0.12682000000000002,87.69,222.99,-0.41718,-0.27099,2020-03-01 00:01:55.150,2020-04-24 08:00:00,54 days 07:58:04.850000
22851,ETH-24APR20-280-C,1583020917034000,call,280.0,1587715200000000,0.0575,276.0,0.068,426.0,0.062702,92.4,222.99,0.32264,-0.26250999999999997,2020-03-01 00:01:57.034,2020-04-24 08:00:00,54 days 07:58:02.966000
22916,ETH-24APR20-260-C,1583020917163000,call,260.0,1587715200000000,0.0755,268.0,0.0875,268.0,0.081975,91.01,222.99,0.39678,-0.27779,2020-03-01 00:01:57.163,2020-04-24 08:00:00,54 days 07:58:02.837000
22922,ETH-24APR20-300-C,1583020917163000,call,300.0,1587715200000000,0.0435,282.0,0.0545,282.0,0.049163,94.52,222.99,0.26398,-0.24464,2020-03-01 00:01:57.163,2020-04-24 08:00:00,54 days 07:58:02.837000
23072,ETH-24APR20-240-C,1583020918170000,call,240.0,1587715200000000,0.1,259.0,0.113,409.0,0.10597899999999999,88.49,223.11,0.48281,-0.27938,2020-03-01 00:01:58.170,2020-04-24 08:00:00,54 days 07:58:01.830000
23253,ETH-24APR20-200-P,1583020920184000,put,200.0,1587715200000000,0.0755,276.0,0.08900000000000001,426.0,0.082598,88.04,223.11,-0.31146999999999997,-0.24656,2020-03-01 00:02:00.184,2020-04-24 08:00:00,54 days 07:57:59.816000
23261,ETH-24APR20-220-P,1583020920184000,put,220.0,1587715200000000,0.1185,258.0,0.1345,258.0,0.126809,87.86,223.11,-0.4165,-0.27155999999999997,2020-03-01 00:02:00.184,2020-04-24 08:00:00,54 days 07:57:59.816000
23602,ETH-24APR20-280-C,1583020923034000,call,280.0,1587715200000000,0.0575,276.0,0.068,426.0,0.062834,92.39,223.12,0.32316999999999996,-0.26281,2020-03-01 00:02:03.034,2020-04-24 08:00:00,54 days 07:57:56.966000
23681,ETH-24APR20-300-C,1583020923205000,call,300.0,1587715200000000,0.0435,282.0,0.0545,282.0,0.049263,94.5,223.12,0.26442,-0.24494000000000002,2020-03-01 00:02:03.205,2020-04-24 08:00:00,54 days 07:57:56.795000
23690,ETH-24APR20-240-C,1583020923205000,call,240.0,1587715200000000,0.1,259.0,0.113,409.0,0.106172,88.6,223.12,0.48306000000000004,-0.27976,2020-03-01 00:02:03.205,2020-04-24 08:00:00,54 days 07:57:56.795000
23707,ETH-24APR20-260-C,1583020923206000,call,260.0,1587715200000000,0.0755,268.0,0.0875,268.0,0.082115,90.99,223.12,0.39732,-0.27797,2020-03-01 00:02:03.206,2020-04-24 08:00:00,54 days 07:57:56.794000
24377,ETH-24APR20-220-P,1583020925219000,put,220.0,1587715200000000,0.1185,258.0,0.1345,258.0,0.126505,87.84,223.22,-0.41595,-0.27154,2020-03-01 00:02:05.219,2020-04-24 08:00:00,54 days 07:57:54.781000
24367,ETH-24APR20-200-P,1583020925219000,put,200.0,1587715200000000,0.0755,276.0,0.08900000000000001,426.0,0.08237699999999999,88.03,223.22,-0.31094,-0.24645,2020-03-01 00:02:05.219,2020-04-24 08:00:00,54 days 07:57:54.781000
24857,ETH-24APR20-240-C,1583020926424000,call,240.0,1587715200000000,0.1,259.0,0.113,259.0,0.106197,88.51,223.22,0.48341999999999996,-0.2796,2020-03-01 00:02:06.424,2020-04-24 08:00:00,54 days 07:57:53.576000
25300,ETH-24APR20-280-C,1583020929034000,call,280.0,1587715200000000,0.0575,276.0,0.068,426.0,0.062955,92.29,223.34,0.32386,-0.26302,2020-03-01 00:02:09.034,2020-04-24 08:00:00,54 days 07:57:50.966000
25483,ETH-24APR20-300-C,1583020929247000,call,300.0,1587715200000000,0.0435,282.0,0.0545,282.0,0.049354,94.4,223.34,0.26498,-0.24519000000000002,2020-03-01 00:02:09.247,2020-04-24 08:00:00,54 days 07:57:50.753000
25485,ETH-24APR20-260-C,1583020929247000,call,260.0,1587715200000000,0.0755,268.0,0.0875,268.0,0.082243,90.86,223.34,0.39809,-0.27801,2020-03-01 00:02:09.247,2020-04-24 08:00:00,54 days 07:57:50.753000
25587,ETH-24APR20-220-P,1583020930254000,put,220.0,1587715200000000,0.1185,258.0,0.1345,258.0,0.126253,87.87,223.34,-0.41528999999999994,-0.2717,2020-03-01 00:02:10.254,2020-04-24 08:00:00,54 days 07:57:49.746000
26037,ETH-24APR20-240-C,1583020932268000,call,240.0,1587715200000000,0.1,259.0,0.113,259.0,0.106576,88.54,223.41,0.4845,-0.27997,2020-03-01 00:02:12.268,2020-04-24 08:00:00,54 days 07:57:47.732000
26225,ETH-24APR20-280-C,1583020935034000,call,280.0,1587715200000000,0.0575,276.0,0.068,426.0,0.063092,92.33,223.41,0.32431,-0.26336,2020-03-01 00:02:15.034,2020-04-24 08:00:00,54 days 07:57:44.966000
26364,ETH-24APR20-220-P,1583020935289000,put,220.0,1587715200000000,0.1185,258.0,0.1345,258.0,0.12594,87.78,223.41,-0.41496000000000005,-0.27146,2020-03-01 00:02:15.289,2020-04-24 08:00:00,54 days 07:57:44.711000
26374,ETH-24APR20-300-C,1583020935289000,call,300.0,1587715200000000,0.0435,282.0,0.0545,282.0,0.049462,94.43,223.41,0.26538,-0.24554,2020-03-01 00:02:15.289,2020-04-24 08:00:00,54 days 07:57:44.711000
26381,ETH-24APR20-200-P,1583020935289000,put,200.0,1587715200000000,0.0755,276.0,0.08900000000000001,426.0,0.08198899999999999,88.0,223.41,-0.31,-0.24625999999999998,2020-03-01 00:02:15.289,2020-04-24 08:00:00,54 days 07:57:44.711000
26392,ETH-24APR20-260-C,1583020935289000,call,260.0,1587715200000000,0.0755,268.0,0.0875,268.0,0.0824,90.9,223.41,0.39855,-0.27829,2020-03-01 00:02:15.289,2020-04-24 08:00:00,54 days 07:57:44.711000
26842,ETH-24APR20-240-C,1583020937305000,call,240.0,1587715200000000,0.1,259.0,0.113,259.0,0.106697,88.54,223.48,0.48486,-0.28008,2020-03-01 00:02:17.305,2020-04-24 08:00:00,54 days 07:57:42.695000
27282,ETH-24APR20-260-C,1583020940324000,call,260.0,1587715200000000,0.0755,268.0,0.0875,268.0,0.082557,90.78,223.65,0.39941,-0.27838,2020-03-01 00:02:20.324,2020-04-24 08:00:00,54 days 07:57:39.676000
27237,ETH-24APR20-300-C,1583020940324000,call,300.0,1587715200000000,0.0435,282.0,0.0545,282.0,0.049573,94.34,223.65,0.26600999999999997,-0.24585,2020-03-01 00:02:20.324,2020-04-24 08:00:00,54 days 07:57:39.676000
27566,ETH-24APR20-280-C,1583020941458000,call,280.0,1587715200000000,0.0575,276.0,0.068,276.0,0.063237,92.23,223.65,0.32506999999999997,-0.26361999999999997,2020-03-01 00:02:21.458,2020-04-24 08:00:00,54 days 07:57:38.542000
27574,ETH-24APR20-200-P,1583020941707000,put,200.0,1587715200000000,0.075,276.0,0.08900000000000001,426.0,0.081759,88.13,223.65,-0.30899,-0.24654,2020-03-01 00:02:21.707,2020-04-24 08:00:00,54 days 07:57:38.293000
27758,ETH-24APR20-220-P,1583020942677000,put,220.0,1587715200000000,0.11800000000000001,258.0,0.1345,258.0,0.125133,87.91,223.65,-0.41367,-0.27196,2020-03-01 00:02:22.677,2020-04-24 08:00:00,54 days 07:57:37.323000
27913,ETH-24APR20-220-P,1583020943761000,put,220.0,1587715200000000,0.11800000000000001,258.0,0.134,25.0,0.125133,87.84,223.78,-0.41303,-0.27178,2020-03-01 00:02:23.761,2020-04-24 08:00:00,54 days 07:57:36.239000
27921,ETH-24APR20-220-P,1583020943795000,put,220.0,1587715200000000,0.11800000000000001,258.0,0.1345,283.0,0.125133,87.84,223.78,-0.41303,-0.27178,2020-03-01 00:02:23.795,2020-04-24 08:00:00,54 days 07:57:36.205000
28143,ETH-24APR20-200-P,1583020945195000,put,200.0,1587715200000000,0.0745,276.0,0.08900000000000001,426.0,0.081474,88.09,223.78,-0.30835,-0.24635,2020-03-01 00:02:25.195,2020-04-24 08:00:00,54 days 07:57:34.805000
28146,ETH-24APR20-220-P,1583020945198000,put,220.0,1587715200000000,0.1175,258.0,0.1345,283.0,0.125133,87.84,223.78,-0.41303,-0.27178,2020-03-01 00:02:25.198,2020-04-24 08:00:00,54 days 07:57:34.802000
28162,ETH-24APR20-200-P,1583020945216000,put,200.0,1587715200000000,0.07200000000000001,31.0,0.08900000000000001,426.0,0.081474,88.09,223.78,-0.30835,-0.24635,2020-03-01 00:02:25.216,2020-04-24 08:00:00,54 days 07:57:34.784000
28168,ETH-24APR20-200-P,1583020945224000,put,200.0,1587715200000000,0.075,276.0,0.08900000000000001,426.0,0.081474,88.09,223.78,-0.30835,-0.24635,2020-03-01 00:02:25.224,2020-04-24 08:00:00,54 days 07:57:34.776000
28174,ETH-24APR20-200-P,1583020945237000,put,200.0,1587715200000000,0.073,276.0,0.08900000000000001,426.0,0.081474,88.09,223.78,-0.30835,-0.24635,2020-03-01 00:02:25.237,2020-04-24 08:00:00,54 days 07:57:34.763000
28263,ETH-24APR20-300-C,1583020945359000,call,300.0,1587715200000000,0.0435,282.0,0.0545,282.0,0.049721,94.36,223.78,0.2666,-0.24631,2020-03-01 00:02:25.359,2020-04-24 08:00:00,54 days 07:57:34.641000
28266,ETH-24APR20-260-C,1583020945359000,call,260.0,1587715200000000,0.0755,268.0,0.0875,268.0,0.082771,90.79,223.78,0.4001,-0.27873000000000003,2020-03-01 00:02:25.359,2020-04-24 08:00:00,54 days 07:57:34.641000
28391,ETH-24APR20-200-P,1583020946099000,put,200.0,1587715200000000,0.073,276.0,0.0885,276.0,0.081474,88.09,223.78,-0.30835,-0.24635,2020-03-01 00:02:26.099,2020-04-24 08:00:00,54 days 07:57:33.901000
28471,ETH-24APR20-200-P,1583020946486000,put,200.0,1587715200000000,0.073,276.0,0.087,150.0,0.081238,88.09,223.78,-0.30835,-0.24635,2020-03-01 00:02:26.486,2020-04-24 08:00:00,54 days 07:57:33.514000
28557,ETH-24APR20-240-C,1583020947036000,call,240.0,1587715200000000,0.1,259.0,0.113,259.0,0.107287,88.34,224.01,0.48728,-0.28017,2020-03-01 00:02:27.036,2020-04-24 08:00:00,54 days 07:57:32.964000
28737,ETH-24APR20-280-C,1583020947374000,call,280.0,1587715200000000,0.0575,276.0,0.068,276.0,0.063559,92.16,224.01,0.32647,-0.26431,2020-03-01 00:02:27.374,2020-04-24 08:00:00,54 days 07:57:32.626000
28755,ETH-24APR20-220-P,1583020947374000,put,220.0,1587715200000000,0.1175,258.0,0.1345,283.0,0.124795,87.97,224.01,-0.4118,-0.27229000000000003,2020-03-01 00:02:27.374,2020-04-24 08:00:00,54 days 07:57:32.626000
28789,ETH-24APR20-200-P,1583020947651000,put,200.0,1587715200000000,0.073,276.0,0.086,276.0,0.081238,88.21,224.01,-0.30738000000000004,-0.24659,2020-03-01 00:02:27.651,2020-04-24 08:00:00,54 days 07:57:32.349000
29238,ETH-24APR20-300-C,1583020950394000,call,300.0,1587715200000000,0.0435,282.0,0.0545,282.0,0.050027999999999996,94.38,224.07,0.26783,-0.24725999999999998,2020-03-01 00:02:30.394,2020-04-24 08:00:00,54 days 07:57:29.606000
29283,ETH-24APR20-220-P,1583020950394000,put,220.0,1587715200000000,0.1175,258.0,0.1345,283.0,0.124225,87.69,224.07,-0.41163999999999995,-0.27146,2020-03-01 00:02:30.394,2020-04-24 08:00:00,54 days 07:57:29.606000
29344,ETH-24APR20-260-C,1583020950394000,call,260.0,1587715200000000,0.0755,268.0,0.0875,268.0,0.083215,90.82,224.07,0.40158,-0.27943,2020-03-01 00:02:30.394,2020-04-24 08:00:00,54 days 07:57:29.606000
29625,ETH-24APR20-240-C,1583020952408000,call,240.0,1587715200000000,0.1,259.0,0.113,259.0,0.107647,88.51,224.07,0.48788000000000004,-0.2808,2020-03-01 00:02:32.408,2020-04-24 08:00:00,54 days 07:57:27.592000
29628,ETH-24APR20-280-C,1583020952409000,call,280.0,1587715200000000,0.0575,276.0,0.068,276.0,0.063802,92.29,224.07,0.32714,-0.26495,2020-03-01 00:02:32.409,2020-04-24 08:00:00,54 days 07:57:27.591000
29697,ETH-24APR20-200-P,1583020953415000,put,200.0,1587715200000000,0.073,276.0,0.086,276.0,0.080689,87.97,224.14,-0.30662,-0.24581,2020-03-01 00:02:33.415,2020-04-24 08:00:00,54 days 07:57:26.585000
29786,ETH-24APR20-220-P,1583020954941000,put,220.0,1587715200000000,0.1175,258.0,0.1335,258.0,0.124051,87.69,224.14,-0.41126999999999997,-0.2715,2020-03-01 00:02:34.941,2020-04-24 08:00:00,54 days 07:57:25.059000
30113,ETH-24APR20-260-C,1583020956437000,call,260.0,1587715200000000,0.0755,268.0,0.0875,268.0,0.083263,90.78,224.14,0.40184000000000003,-0.27946,2020-03-01 00:02:36.437,2020-04-24 08:00:00,54 days 07:57:23.563000
30116,ETH-24APR20-300-C,1583020956439000,call,300.0,1587715200000000,0.0435,282.0,0.0545,282.0,0.050062,94.35,224.14,0.26803,-0.24736,2020-03-01 00:02:36.439,2020-04-24 08:00:00,54 days 07:57:23.561000
30300,ETH-24APR20-280-C,1583020957444000,call,280.0,1587715200000000,0.0575,276.0,0.068,276.0,0.06391000000000001,92.34,224.09,0.32742,-0.26524000000000003,2020-03-01 00:02:37.444,2020-04-24 08:00:00,54 days 07:57:22.556000
30317,ETH-24APR20-240-C,1583020957444000,call,240.0,1587715200000000,0.1,259.0,0.113,259.0,0.107821,88.6,224.09,0.48813999999999996,-0.28110999999999997,2020-03-01 00:02:37.444,2020-04-24 08:00:00,54 days 07:57:22.556000
30532,ETH-24APR20-200-P,1583020958451000,put,200.0,1587715200000000,0.073,276.0,0.086,276.0,0.080542,87.8,224.09,-0.30673,-0.24531,2020-03-01 00:02:38.451,2020-04-24 08:00:00,54 days 07:57:21.549000
30856,ETH-24APR20-260-C,1583020961471000,call,260.0,1587715200000000,0.0755,268.0,0.0875,268.0,0.083223,90.78,224.11,0.40171,-0.2794,2020-03-01 00:02:41.471,2020-04-24 08:00:00,54 days 07:57:18.529000
30859,ETH-24APR20-300-C,1583020961471000,call,300.0,1587715200000000,0.0435,282.0,0.0545,282.0,0.050038,94.35,224.11,0.26793,-0.24729,2020-03-01 00:02:41.471,2020-04-24 08:00:00,54 days 07:57:18.529000
30887,ETH-24APR20-220-P,1583020961472000,put,220.0,1587715200000000,0.1175,258.0,0.1335,258.0,0.12393599999999999,87.57,224.11,-0.41147,-0.27111999999999997,2020-03-01 00:02:41.472,2020-04-24 08:00:00,54 days 07:57:18.528000
31070,ETH-24APR20-240-C,1583020962478000,call,240.0,1587715200000000,0.1,259.0,0.113,259.0,0.10771099999999999,88.5,224.11,0.4881,-0.28083,2020-03-01 00:02:42.478,2020-04-24 08:00:00,54 days 07:57:17.522000
31062,ETH-24APR20-280-C,1583020962479000,call,280.0,1587715200000000,0.0575,276.0,0.068,276.0,0.063829,92.27,224.11,0.32728,-0.265,2020-03-01 00:02:42.479,2020-04-24 08:00:00,54 days 07:57:17.521000
31162,ETH-24APR20-200-P,1583020963485000,put,200.0,1587715200000000,0.073,276.0,0.086,276.0,0.080605,87.88,224.11,-0.30668,-0.24553000000000003,2020-03-01 00:02:43.485,2020-04-24 08:00:00,54 days 07:57:16.515000
31582,ETH-24APR20-220-P,1583020966733000,put,220.0,1587715200000000,0.1175,258.0,0.1335,258.0,0.123851,87.48,224.09,-0.41161000000000003,-0.27085,2020-03-01 00:02:46.733,2020-04-24 08:00:00,54 days 07:57:13.267000
31793,ETH-24APR20-280-C,1583020967513000,call,280.0,1587715200000000,0.0575,276.0,0.068,276.0,0.063833,92.29,224.09,0.32726,-0.26503000000000004,2020-03-01 00:02:47.513,2020-04-24 08:00:00,54 days 07:57:12.487000
31811,ETH-24APR20-260-C,1583020967513000,call,260.0,1587715200000000,0.0755,268.0,0.0875,268.0,0.083221,90.8,224.09,0.40165,-0.27942,2020-03-01 00:02:47.513,2020-04-24 08:00:00,54 days 07:57:12.487000
31830,ETH-24APR20-240-C,1583020967513000,call,240.0,1587715200000000,0.1,259.0,0.113,259.0,0.107725,88.53,224.09,0.48805,-0.2809,2020-03-01 00:02:47.513,2020-04-24 08:00:00,54 days 07:57:12.487000
31876,ETH-24APR20-300-C,1583020967513000,call,300.0,1587715200000000,0.0435,282.0,0.0545,282.0,0.050038,94.37,224.09,0.2679,-0.24729,2020-03-01 00:02:47.513,2020-04-24 08:00:00,54 days 07:57:12.487000
32098,ETH-24APR20-200-P,1583020968520000,put,200.0,1587715200000000,0.073,276.0,0.086,276.0,0.080557,87.71,224.01,-0.30705,-0.24508000000000002,2020-03-01 00:02:48.520,2020-04-24 08:00:00,54 days 07:57:11.480000
32253,ETH-24APR20-280-C,1583020969341000,call,280.0,1587715200000000,0.0575,276.0,0.068,426.0,0.063788,92.32,224.01,0.327,-0.26495,2020-03-01 00:02:49.341,2020-04-24 08:00:00,54 days 07:57:10.659000
33210,ETH-24APR20-300-C,1583020972548000,call,300.0,1587715200000000,0.0435,282.0,0.0545,282.0,0.049895,94.4,223.9,0.26724000000000003,-0.24686999999999998,2020-03-01 00:02:52.548,2020-04-24 08:00:00,54 days 07:57:07.452000
33253,ETH-24APR20-260-C,1583020972548000,call,260.0,1587715200000000,0.0755,268.0,0.0875,268.0,0.083009,90.84,223.9,0.40081,-0.27915,2020-03-01 00:02:52.548,2020-04-24 08:00:00,54 days 07:57:07.452000
33510,ETH-24APR20-280-C,1583020974562000,call,280.0,1587715200000000,0.0575,276.0,0.068,426.0,0.06367,92.33,223.9,0.32652,-0.26469000000000004,2020-03-01 00:02:54.562,2020-04-24 08:00:00,54 days 07:57:05.438000
33720,ETH-24APR20-220-P,1583020975569000,put,220.0,1587715200000000,0.1175,258.0,0.1335,258.0,0.124293,87.12,223.68,-0.41395,-0.26957,2020-03-01 00:02:55.569,2020-04-24 08:00:00,54 days 07:57:04.431000
34036,ETH-24APR20-300-C,1583020977580000,call,300.0,1587715200000000,0.0435,282.0,0.0545,282.0,0.04977,94.47,223.68,0.26659,-0.24650999999999998,2020-03-01 00:02:57.580,2020-04-24 08:00:00,54 days 07:57:02.420000
34037,ETH-24APR20-260-C,1583020977580000,call,260.0,1587715200000000,0.0755,268.0,0.0875,268.0,0.082824,90.93,223.68,0.39994,-0.27898,2020-03-01 00:02:57.580,2020-04-24 08:00:00,54 days 07:57:02.420000
34100,ETH-24APR20-240-C,1583020977583000,call,240.0,1587715200000000,0.1,259.0,0.113,259.0,0.107301,88.72,223.68,0.4862,-0.28091,2020-03-01 00:02:57.583,2020-04-24 08:00:00,54 days 07:57:02.417000
34254,ETH-24APR20-220-P,1583020978590000,put,220.0,1587715200000000,0.1175,258.0,0.1335,258.0,0.12481199999999999,87.53,223.72,-0.4135,-0.27083,2020-03-01 00:02:58.590,2020-04-24 08:00:00,54 days 07:57:01.410000
34391,ETH-24APR20-280-C,1583020979597000,call,280.0,1587715200000000,0.0575,276.0,0.068,426.0,0.06325499999999999,92.18,223.72,0.32525,-0.26363000000000003,2020-03-01 00:02:59.597,2020-04-24 08:00:00,54 days 07:57:00.403000
35036,ETH-24APR20-260-C,1583020982618000,call,260.0,1587715200000000,0.0755,268.0,0.0875,268.0,0.082531,90.81,223.6,0.39923000000000003,-0.27839,2020-03-01 00:03:02.618,2020-04-24 08:00:00,54 days 07:56:57.382000
35061,ETH-24APR20-240-C,1583020982618000,call,240.0,1587715200000000,0.1,259.0,0.113,259.0,0.106983,88.6,223.6,0.48556000000000005,-0.28043,2020-03-01 00:03:02.618,2020-04-24 08:00:00,54 days 07:56:57.382000
35063,ETH-24APR20-300-C,1583020982618000,call,300.0,1587715200000000,0.0435,282.0,0.0545,282.0,0.049573,94.38,223.6,0.26594,-0.24586999999999998,2020-03-01 00:03:02.618,2020-04-24 08:00:00,54 days 07:56:57.382000
